Probe	Ensembl	chromosome_name
7158	ENSG00000067369	15
7216	ENSG00000067445	X
51018	ENSG00000067533	1
387	ENSG00000067560	3
1659	ENSG00000067596	17
5590	ENSG00000067606	1
7544	ENSG00000067646	Y
55699	ENSG00000067704	1
6857	ENSG00000067715	12
89795	ENSG00000067798	12
3421	ENSG00000067829	X
79641	ENSG00000067836	16
57595	ENSG00000067840	X
492	ENSG00000067842	X
6093	ENSG00000067900	18
865	ENSG00000067955	16
5165	ENSG00000067992	X
8692	ENSG00000068001	3
9759	ENSG00000068024	2
11186	ENSG00000068028	3
2261	ENSG00000068078	4
3430	ENSG00000068079	17
63897	ENSG00000068097	17
80347	ENSG00000068120	17
79990	ENSG00000068137	17
4205	ENSG00000068305	15
55593	ENSG00000068308	X
7030	ENSG00000068323	X
4943	ENSG00000068354	X
2182	ENSG00000068366	X
3632	ENSG00000068383	10
27238	ENSG00000068394	X
56850	ENSG00000068400	X
24140	ENSG00000068438	X
55771	ENSG00000068489	17
65055	ENSG00000068615	2
23250	ENSG00000068650	13
25885	ENSG00000068654	2
9741	ENSG00000068697	2
57217	ENSG00000068724	2
51447	ENSG00000068745	3
286749	ENSG00000068781	2
55133	ENSG00000068784	2
3796	ENSG00000068796	5
10235	ENSG00000068831	11
23198	ENSG00000068878	2
57560	ENSG00000068885	3
22933	ENSG00000068903	19
27248	ENSG00000068912	2
5526	ENSG00000068971	11
5837	ENSG00000068976	11
8712	ENSG00000068985	X
5307	ENSG00000069011	5
57113	ENSG00000069018	5
375449	ENSG00000069020	5
221395	ENSG00000069122	6
54549	ENSG00000069188	17
8756	ENSG00000069206	8
55746	ENSG00000069248	1
64710	ENSG00000069275	1
55737	ENSG00000069329	16
10294	ENSG00000069345	16
602	ENSG00000069399	19
8514	ENSG00000069424	1
10060	ENSG00000069431	12
51083	ENSG00000069482	11
29121	ENSG00000069493	12
139341	ENSG00000069509	X
4129	ENSG00000069535	X
6095	ENSG00000069667	15
1815	ENSG00000069696	11
7049	ENSG00000069702	1
8399	ENSG00000069764	16
54626	ENSG00000069812	1
483	ENSG00000069849	3
4734	ENSG00000069869	15
9488	ENSG00000069943	15
5597	ENSG00000069956	15
10681	ENSG00000069966	15
5873	ENSG00000069974	15
27440	ENSG00000069998	22
7353	ENSG00000070010	22
4040	ENSG00000070018	12
2984	ENSG00000070019	12
6343	ENSG00000070031	11
57661	ENSG00000070047	11
8518	ENSG00000070061	9
4925	ENSG00000070081	11
5217	ENSG00000070087	3
5774	ENSG00000070159	9
6710	ENSG00000070182	14
27071	ENSG00000070190	4
2255	ENSG00000070193	5
23446	ENSG00000070214	9
54916	ENSG00000070269	14
23293	ENSG00000070366	17
10640	ENSG00000070367	14
8218	ENSG00000070371	22
27006	ENSG00000070388	19
10272	ENSG00000070404	19
9993	ENSG00000070413	22
55658	ENSG00000070423	19
4335	ENSG00000070444	17
79364	ENSG00000070476	3
23210	ENSG00000070495	17
5423	ENSG00000070501	8
55808	ENSG00000070526	17
55062	ENSG00000070540	17
22844	ENSG00000070601	9
57704	ENSG00000070610	9
3340	ENSG00000070614	5
440	ENSG00000070669	7
10947	ENSG00000070718	8
1258	ENSG00000070729	16
10610	ENSG00000070731	17
1103	ENSG00000070748	10
26986	ENSG00000070756	8
10420	ENSG00000070759	1
29105	ENSG00000070761	16
1459	ENSG00000070770	16
11099	ENSG00000070778	14
8891	ENSG00000070785	1
815	ENSG00000070808	5
6949	ENSG00000070814	5
998	ENSG00000070831	1
26031	ENSG00000070882	7
2046	ENSG00000070886	1
6559	ENSG00000070915	16
56852	ENSG00000070950	3
490	ENSG00000070961	12
29850	ENSG00000070985	11
8440	ENSG00000071051	2
9448	ENSG00000071054	2
11320	ENSG00000071073	2
6160	ENSG00000071082	2
9948	ENSG00000071127	4
23161	ENSG00000071189	7
54860	ENSG00000071203	11
79658	ENSG00000071205	4
6196	ENSG00000071242	6
54556	ENSG00000071243	7
22846	ENSG00000071246	14
29995	ENSG00000071282	3
114049	ENSG00000071462	7
6400	ENSG00000071537	14
9319	ENSG00000071539	5
537	ENSG00000071553	X
6929	ENSG00000071564	19
28951	ENSG00000071575	2
26528	ENSG00000071626	19
53615	ENSG00000071655	19
51052	ENSG00000071677	2
6596	ENSG00000071794	3
9130	ENSG00000071859	X
60343	ENSG00000071889	X
29894	ENSG00000071894	8
140469	ENSG00000071909	2
79901	ENSG00000071967	2
28513	ENSG00000071991	18
5134	ENSG00000071994	6
55117	ENSG00000072041	12
51109	ENSG00000072042	14
5566	ENSG00000072062	19
22859	ENSG00000072071	19
6694	ENSG00000072080	2
87	ENSG00000072110	14
23503	ENSG00000072121	14
27330	ENSG00000072133	X
22905	ENSG00000072134	17
26469	ENSG00000072135	2
55679	ENSG00000072163	2
55515	ENSG00000072182	2
10290	ENSG00000072195	2
84708	ENSG00000072201	4
224	ENSG00000072210	17
7037	ENSG00000072274	3
6720	ENSG00000072310	17
7224	ENSG00000072315	X
27125	ENSG00000072364	5
7321	ENSG00000072401	10
64398	ENSG00000072415	14
9886	ENSG00000072422	10
8243	ENSG00000072501	X
3028	ENSG00000072506	X
2011	ENSG00000072518	11
3161	ENSG00000072571	5
55743	ENSG00000072609	12
29953	ENSG00000072657	12
8974	ENSG00000072682	5
2213	ENSG00000072694	1
4775	ENSG00000072736	16
51095	ENSG00000072756	3
37	ENSG00000072778	17
6793	ENSG00000072786	5
23291	ENSG00000072803	5
9744	ENSG00000072818	17
1400	ENSG00000072832	4
2121	ENSG00000072840	4
51009	ENSG00000072849	17
54847	ENSG00000072858	3
54820	ENSG00000072864	16
10335	ENSG00000072952	11
79041	ENSG00000072954	19
8907	ENSG00000072958	19
5817	ENSG00000073008	19
7515	ENSG00000073050	19
949	ENSG00000073060	12
54905	ENSG00000073067	7
4171	ENSG00000073111	3
54456	ENSG00000073146	22
56666	ENSG00000073150	22
83642	ENSG00000073169	22
8626	ENSG00000073282	3
80216	ENSG00000073331	4
3993	ENSG00000073350	17
5151	ENSG00000073417	15
1183	ENSG00000073464	X
54475	ENSG00000073536	17
6389	ENSG00000073578	5
6605	ENSG00000073584	17
54752	ENSG00000073598	17
55876	ENSG00000073605	17
5927	ENSG00000073614	12
4185	ENSG00000073670	17
5523	ENSG00000073711	3
10979	ENSG00000073712	14
8647	ENSG00000073734	2
10170	ENSG00000073737	2
922	ENSG00000073754	1
5743	ENSG00000073756	1
10644	ENSG00000073792	3
9175	ENSG00000073803	3
6480	ENSG00000073849	3
30009	ENSG00000073861	17
10129	ENSG00000073910	13
8301	ENSG00000073921	11
4905	ENSG00000073969	17
2736	ENSG00000074047	2
23332	ENSG00000074054	2
65993	ENSG00000074071	16
4854	ENSG00000074181	19
1207	ENSG00000074201	11
5522	ENSG00000074211	4
8463	ENSG00000074219	19
8726	ENSG00000074266	11
54825	ENSG00000074276	5
6620	ENSG00000074317	5
7251	ENSG00000074319	11
55421	ENSG00000074356	17
489	ENSG00000074370	17
771	ENSG00000074410	15
11343	ENSG00000074416	3
59277	ENSG00000074527	12
617	ENSG00000074582	2
9891	ENSG00000074590	12
54878	ENSG00000074603	15
9187	ENSG00000074621	15
55205	ENSG00000074657	18
8578	ENSG00000074660	17
3998	ENSG00000074695	18
51495	ENSG00000074696	15
26034	ENSG00000074706	6
23140	ENSG00000074755	17
50508	ENSG00000074771	6
2023	ENSG00000074800	1
6557	ENSG00000074803	15
56005	ENSG00000074842	19
57719	ENSG00000074855	19
51175	ENSG00000074935	6
55160	ENSG00000074964	1
7294	ENSG00000074966	4
9671	ENSG00000075035	12
3785	ENSG00000075043	20
6865	ENSG00000075073	10
64431	ENSG00000075089	12
54962	ENSG00000075131	15
6717	ENSG00000075142	7
8672	ENSG00000075151	1
79023	ENSG00000075188	12
10371	ENSG00000075213	7
51512	ENSG00000075218	22
10512	ENSG00000075223	7
55020	ENSG00000075234	22
38	ENSG00000075239	11
23151	ENSG00000075240	22
9620	ENSG00000075275	22
7479	ENSG00000075290	10
27332	ENSG00000075292	2
55972	ENSG00000075303	7
29090	ENSG00000075336	18
119	ENSG00000075340	2
2249	ENSG00000075388	11
9462	ENSG00000075391	1
9605	ENSG00000075399	16
7587	ENSG00000075407	10
4140	ENSG00000075413	14
5250	ENSG00000075415	12
64778	ENSG00000075420	3
2355	ENSG00000075426	2
27091	ENSG00000075429	17
27092	ENSG00000075461	17
285527	ENSG00000075539	4
23505	ENSG00000075568	2
6624	ENSG00000075618	7
60	ENSG00000075624	7
55034	ENSG00000075643	18
5337	ENSG00000075651	3
479	ENSG00000075673	13
284403	ENSG00000075702	19
1739	ENSG00000075711	3
7879	ENSG00000075785	3
55973	ENSG00000075790	7
25956	ENSG00000075826	10
9733	ENSG00000075856	12
55843	ENSG00000075884	2
113457	ENSG00000075886	2
5076	ENSG00000075891	10
23016	ENSG00000075914	3
22920	ENSG00000075945	1
23609	ENSG00000075975	3
4175	ENSG00000076003	2
25996	ENSG00000076043	11
10179	ENSG00000076053	11
5939	ENSG00000076067	12
11176	ENSG00000076108	12
25930	ENSG00000076201	3
4292	ENSG00000076242	3
7374	ENSG00000076248	12
2329	ENSG00000076258	1
27252	ENSG00000076321	1
8786	ENSG00000076344	16
113235	ENSG00000076351	17
5362	ENSG00000076356	1
10615	ENSG00000076382	17
88455	ENSG00000076513	12
7163	ENSG00000076554	8
32	ENSG00000076555	12
9618	ENSG00000076604	17
55824	ENSG00000076641	8
55094	ENSG00000076650	19
3385	ENSG00000076662	19
22978	ENSG00000076685	10
4162	ENSG00000076706	11
2239	ENSG00000076716	X
55796	ENSG00000076770	X
57662	ENSG00000076826	19
5909	ENSG00000076864	1
56949	ENSG00000076924	19
9138	ENSG00000076928	19
6813	ENSG00000076944	19
5609	ENSG00000076984	19
27231	ENSG00000077009	19
8527	ENSG00000077044	2
83992	ENSG00000077063	7
51412	ENSG00000077080	7
5915	ENSG00000077092	3
7155	ENSG00000077097	3
56889	ENSG00000077147	10
4791	ENSG00000077150	10
29089	ENSG00000077152	1
4660	ENSG00000077157	1
54431	ENSG00000077232	2
2975	ENSG00000077235	16
3566	ENSG00000077238	16
23032	ENSG00000077254	1
5063	ENSG00000077264	X
827	ENSG00000077274	X
1641	ENSG00000077279	X
6626	ENSG00000077312	19
9576	ENSG00000077327	10
56915	ENSG00000077348	19
1781	ENSG00000077380	2
54518	ENSG00000077420	10
4034	ENSG00000077454	7
143684	ENSG00000077458	11
51548	ENSG00000077463	19
7299	ENSG00000077498	11
10714	ENSG00000077514	11
88	ENSG00000077522	1
832	ENSG00000077549	1
7107	ENSG00000077585	1
10003	ENSG00000077616	11
79960	ENSG00000077684	4
203427	ENSG00000077713	X
7319	ENSG00000077721	X
2260	ENSG00000077782	8
8468	ENSG00000077800	7
27127	ENSG00000077935	22
2192	ENSG00000077942	22
8516	ENSG00000077943	10
8530	ENSG00000077984	20
4133	ENSG00000078018	2
9063	ENSG00000078043	18
273	ENSG00000078053	7
369	ENSG00000078061	X
56922	ENSG00000078070	3
27074	ENSG00000078081	3
2191	ENSG00000078098	2
10529	ENSG00000078114	10
55331	ENSG00000078124	11
3093	ENSG00000078140	4
5289	ENSG00000078142	18
55728	ENSG00000078177	4
57103	ENSG00000078237	12
7289	ENSG00000078246	12
8871	ENSG00000078269	6
108	ENSG00000078295	5
5527	ENSG00000078304	14
54715	ENSG00000078328	16
2782	ENSG00000078369	1
3205	ENSG00000078399	7
1906	ENSG00000078401	6
8028	ENSG00000078403	10
55063	ENSG00000078487	7
117	ENSG00000078549	7
26281	ENSG00000078579	8
27334	ENSG00000078589	X
9452	ENSG00000078596	X
4898	ENSG00000078618	1
7419	ENSG00000078668	8
5108	ENSG00000078674	8
57690	ENSG00000078687	17
9139	ENSG00000078699	20
1620	ENSG00000078725	9
83737	ENSG00000078747	20
27039	ENSG00000078795	5
58476	ENSG00000078804	20
51150	ENSG00000078808	1
57644	ENSG00000078814	20
80341	ENSG00000078898	20
7161	ENSG00000078900	1
54472	ENSG00000078902	11
51619	ENSG00000078967	7
27098	ENSG00000079101	18
862	ENSG00000079102	8
1015	ENSG00000079112	8
9984	ENSG00000079134	18
51661	ENSG00000079150	2
114880	ENSG00000079156	2
6507	ENSG00000079215	5
7520	ENSG00000079246	2
56925	ENSG00000079257	3
11262	ENSG00000079263	2
8569	ENSG00000079277	1
7145	ENSG00000079308	2
57455	ENSG00000079313	19
56681	ENSG00000079332	10
8556	ENSG00000079335	1
10411	ENSG00000079337	12
634	ENSG00000079385	19
29843	ENSG00000079387	12
51207	ENSG00000079393	10
23152	ENSG00000079432	19
3991	ENSG00000079435	19
2222	ENSG00000079459	8
5050	ENSG00000079462	19
4983	ENSG00000079482	X
173	ENSG00000079557	4
3835	ENSG00000079616	16
10590	ENSG00000079689	6
55604	ENSG00000079691	6
5236	ENSG00000079739	1
1653	ENSG00000079785	2
1785	ENSG00000079805	19
2037	ENSG00000079819	6
22999	ENSG00000079841	6
26002	ENSG00000079931	6
8417	ENSG00000079950	6
11159	ENSG00000079974	22
9817	ENSG00000079999	19
55510	ENSG00000080007	6
5794	ENSG00000080031	19
1638	ENSG00000080166	13
51006	ENSG00000080189	20
131544	ENSG00000080200	3
285220	ENSG00000080224	3
6344	ENSG00000080293	2
5991	ENSG00000080298	9
55183	ENSG00000080345	2
23011	ENSG00000080371	12
8671	ENSG00000080493	4
6595	ENSG00000080503	9
50700	ENSG00000080511	19
27244	ENSG00000080546	6
11043	ENSG00000080561	X
139212	ENSG00000080572	X
50509	ENSG00000080573	19
10847	ENSG00000080603	16
9933	ENSG00000080608	9
1361	ENSG00000080618	13
1136	ENSG00000080644	15
3781	ENSG00000080709	5
4850	ENSG00000080802	7
5663	ENSG00000080815	14
1371	ENSG00000080819	3
56650	ENSG00000080822	3
5891	ENSG00000080823	14
3320	ENSG00000080824	14
5933	ENSG00000080839	20
22839	ENSG00000080845	20
22997	ENSG00000080854	11
3080	ENSG00000080910	1
10403	ENSG00000080986	18
23431	ENSG00000081014	15
54665	ENSG00000081019	1
260425	ENSG00000081026	1
2920	ENSG00000081041	4
174	ENSG00000081051	4
1286	ENSG00000081052	2
6932	ENSG00000081059	5
28962	ENSG00000081087	6
1005	ENSG00000081138	18
50939	ENSG00000081148	3
57092	ENSG00000081154	3
55218	ENSG00000081177	14
384	ENSG00000081181	14
4208	ENSG00000081189	5
5788	ENSG00000081237	1
779	ENSG00000081248	1
5317	ENSG00000081277	1
79876	ENSG00000081307	3
9262	ENSG00000081320	2
8555	ENSG00000081377	9
22869	ENSG00000081386	9
4036	ENSG00000081479	2
440515	ENSG00000081665	19
65094	ENSG00000081692	1
11266	ENSG00000081721	1
65985	ENSG00000081760	12
9812	ENSG00000081791	5
6561	ENSG00000081800	7
93664	ENSG00000081803	7
56131	ENSG00000081818	5
56142	ENSG00000081842	5
56113	ENSG00000081853	5
51668	ENSG00000081870	1
23239	ENSG00000081913	18
5205	ENSG00000081923	18
3595	ENSG00000081985	1
6604	ENSG00000082014	7
55100	ENSG00000082068	5
2533	ENSG00000082074	5
58538	ENSG00000082126	2
55437	ENSG00000082146	2
9689	ENSG00000082153	2
5241	ENSG00000082175	11
114899	ENSG00000082196	5
4200	ENSG00000082212	18
55322	ENSG00000082213	5
905	ENSG00000082258	2
57579	ENSG00000082269	6
1310	ENSG00000082293	6
23136	ENSG00000082397	18
22837	ENSG00000082438	2
1741	ENSG00000082458	X
3776	ENSG00000082482	1
56256	ENSG00000082497	1
7188	ENSG00000082512	1
29093	ENSG00000082515	5
25929	ENSG00000082516	5
4986	ENSG00000082556	8
4779	ENSG00000082641	17
54437	ENSG00000082684	3
2932	ENSG00000082701	3
3693	ENSG00000082781	3
23085	ENSG00000082805	12
7514	ENSG00000082898	2
10141	ENSG00000082929	4
11342	ENSG00000082996	3
80036	ENSG00000083067	9
79728	ENSG00000083093	16
23033	ENSG00000083097	6
57226	ENSG00000083099	6
594	ENSG00000083123	6
7994	ENSG00000083168	8
79670	ENSG00000083223	9
9706	ENSG00000083290	17
79977	ENSG00000083307	8
3842	ENSG00000083312	5
5351	ENSG00000083444	1
5026	ENSG00000083454	17
3682	ENSG00000083457	17
22894	ENSG00000083520	13
10464	ENSG00000083535	13
81550	ENSG00000083544	13
26747	ENSG00000083635	13
23047	ENSG00000083642	13
5019	ENSG00000083720	5
10325	ENSG00000083750	X
1833	ENSG00000083782	12
1540	ENSG00000083799	16
10998	ENSG00000083807	19
25799	ENSG00000083812	19
79891	ENSG00000083814	19
55659	ENSG00000083817	19
54807	ENSG00000083828	19
55663	ENSG00000083838	19
9422	ENSG00000083844	19
6193	ENSG00000083845	19
2195	ENSG00000083857	4
91746	ENSG00000083896	4
25978	ENSG00000083937	3
64744	ENSG00000084070	1
10450	ENSG00000084072	1
10269	ENSG00000084073	1
56910	ENSG00000084090	2
84273	ENSG00000084092	4
5978	ENSG00000084093	4
3034	ENSG00000084110	12
54434	ENSG00000084112	12
2950	ENSG00000084207	11
334	ENSG00000084234	11
57613	ENSG00000084444	12
6579	ENSG00000084453	12
51729	ENSG00000084463	12
8668	ENSG00000084623	1
79570	ENSG00000084628	1
1307	ENSG00000084636	1
200081	ENSG00000084652	1
338	ENSG00000084674	2
8648	ENSG00000084676	2
60509	ENSG00000084693	2
22979	ENSG00000084710	2
3797	ENSG00000084731	2
10890	ENSG00000084733	2
2646	ENSG00000084734	2
3030	ENSG00000084754	2
22924	ENSG00000084764	2
790	ENSG00000084774	2
966	ENSG00000085063	11
3732	ENSG00000085117	11
63035	ENSG00000085185	X
546	ENSG00000085224	X
102157402	ENSG00000085231	5
2219	ENSG00000085265	9
55892	ENSG00000085274	3
2122	ENSG00000085276	3
9522	ENSG00000085365	5
5550	ENSG00000085377	6
57531	ENSG00000085382	6
81929	ENSG00000085415	18
22911	ENSG00000085433	1
57590	ENSG00000085449	2
5016	ENSG00000085465	1
29957	ENSG00000085491	1
4216	ENSG00000085511	6
29992	ENSG00000085514	7
57549	ENSG00000085552	1
5243	ENSG00000085563	7
7760	ENSG00000085644	16
231	ENSG00000085662	7
8895	ENSG00000085719	8
54700	ENSG00000085721	16
2017	ENSG00000085733	11
7481	ENSG00000085741	11
4528	ENSG00000085760	2
23259	ENSG00000085788	8
22996	ENSG00000085831	1
2060	ENSG00000085832	1
4998	ENSG00000085840	1
4258	ENSG00000085871	4
10523	ENSG00000085872	19
55054	ENSG00000085978	2
55230	ENSG00000085982	2
55624	ENSG00000085998	1
8438	ENSG00000085999	1
23139	ENSG00000086015	1
3301	ENSG00000086061	9
2683	ENSG00000086062	9
51510	ENSG00000086065	9
4799	ENSG00000086102	9
363	ENSG00000086159	12
27292	ENSG00000086189	5
51194	ENSG00000086200	5
2346	ENSG00000086205	11
27102	ENSG00000086232	7
51314	ENSG00000086288	7
54749	ENSG00000086289	7
29887	ENSG00000086300	7
22929	ENSG00000086475	10
10573	ENSG00000086504	16
3049	ENSG00000086506	16
80271	ENSG00000086544	19
4680	ENSG00000086548	19
2196	ENSG00000086570	5
55696	ENSG00000086589	5
10959	ENSG00000086598	12
56605	ENSG00000086619	1
54469	ENSG00000086666	15
3294	ENSG00000086696	16
55787	ENSG00000086712	X
5475	ENSG00000086717	X
7462	ENSG00000086730	7
10075	ENSG00000086758	X
9183	ENSG00000086827	11
79796	ENSG00000086848	11
4606	ENSG00000086967	19
50507	ENSG00000086991	11
8310	ENSG00000087008	4
8898	ENSG00000087053	11
23645	ENSG00000087074	19
51171	ENSG00000087076	19
7205	ENSG00000087077	7
43	ENSG00000087085	7
2512	ENSG00000087086	19
51593	ENSG00000087087	7
581	ENSG00000087088	19
51701	ENSG00000087095	17
94005	ENSG00000087111	17
9509	ENSG00000087116	5
28983	ENSG00000087128	4
56970	ENSG00000087152	17
9489	ENSG00000087157	17
5705	ENSG00000087191	17
51720	ENSG00000087206	5
1071	ENSG00000087237	16
4313	ENSG00000087245	16
4504	ENSG00000087250	16
54947	ENSG00000087253	16
2775	ENSG00000087258	16
55239	ENSG00000087263	16
6452	ENSG00000087266	4
8602	ENSG00000087269	4
118	ENSG00000087274	4
79944	ENSG00000087299	14
57544	ENSG00000087301	14
51637	ENSG00000087302	14
22795	ENSG00000087303	14
64395	ENSG00000087338	2
10992	ENSG00000087365	11
57542	ENSG00000087448	12
2778	ENSG00000087460	20
10059	ENSG00000087470	12
5744	ENSG00000087494	12
116154	ENSG00000087495	20
51290	ENSG00000087502	12
7022	ENSG00000087510	20
6790	ENSG00000087586	20
57091	ENSG00000087589	20
8544	ENSG00000087842	X
28971	ENSG00000087884	11
5990	ENSG00000087903	19
339175	ENSG00000087995	17
6820	ENSG00000088002	19
29929	ENSG00000088035	1
4849	ENSG00000088038	19
51206	ENSG00000088053	19
5775	ENSG00000088179	2
8886	ENSG00000088205	2
8570	ENSG00000088247	19
2767	ENSG00000088256	19
55616	ENSG00000088280	1
55741	ENSG00000088298	20
1789	ENSG00000088305	20
28954	ENSG00000088320	20
22974	ENSG00000088325	20
81572	ENSG00000088356	20
2036	ENSG00000088367	20
6564	ENSG00000088386	13
23348	ENSG00000088387	13
55608	ENSG00000088448	13
23483	ENSG00000088451	13
1795	ENSG00000088538	3
51161	ENSG00000088543	3
57017	ENSG00000088682	16
55287	ENSG00000088726	3
64147	ENSG00000088727	3
79822	ENSG00000088756	18
54675	ENSG00000088766	20
140850	ENSG00000088782	20
23368	ENSG00000088808	14
8455	ENSG00000088812	20
54498	ENSG00000088826	20
6614	ENSG00000088827	20
2280	ENSG00000088832	20
55968	ENSG00000088833	20
83959	ENSG00000088836	20
25943	ENSG00000088854	20
79175	ENSG00000088876	20
57593	ENSG00000088881	20
56265	ENSG00000088882	20
57506	ENSG00000088888	20
9762	ENSG00000088899	20
2160	ENSG00000088926	4
22803	ENSG00000088930	20
55857	ENSG00000088970	20
8655	ENSG00000088986	12
54997	ENSG00000088992	12
27131	ENSG00000089006	20
6128	ENSG00000089009	12
55423	ENSG00000089012	20
8550	ENSG00000089022	12
5027	ENSG00000089041	12
51575	ENSG00000089048	20
10741	ENSG00000089050	20
51433	ENSG00000089053	12
9962	ENSG00000089057	20
80024	ENSG00000089060	12
29058	ENSG00000089063	20
55184	ENSG00000089091	20
84678	ENSG00000089094	12
26074	ENSG00000089101	20
64211	ENSG00000089116	12
55617	ENSG00000089123	20
4938	ENSG00000089127	12
10985	ENSG00000089154	12
6175	ENSG00000089157	12
5829	ENSG00000089159	12
23409	ENSG00000089163	12
22895	ENSG00000089169	12
55614	ENSG00000089177	20
51605	ENSG00000089195	20
1114	ENSG00000089199	20
5037	ENSG00000089220	12
6910	ENSG00000089225	12
8315	ENSG00000089234	12
10961	ENSG00000089248	12
4842	ENSG00000089250	12
2521	ENSG00000089280	16
3476	ENSG00000089289	X
53827	ENSG00000089327	19
55900	ENSG00000089335	19
57655	ENSG00000089351	19
5349	ENSG00000089356	19
9843	ENSG00000089472	X
29965	ENSG00000089486	16
113540	ENSG00000089505	16
23415	ENSG00000089558	17
23193	ENSG00000089597	11
51291	ENSG00000089639	19
55285	ENSG00000089682	X
332	ENSG00000089685	17
3902	ENSG00000089692	12
8079	ENSG00000089693	12
78990	ENSG00000089723	14
57062	ENSG00000089737	14
7597	ENSG00000089775	14
25977	ENSG00000089818	12
393	ENSG00000089820	X
170961	ENSG00000089847	19
55760	ENSG00000089876	10
23186	ENSG00000089902	14
55668	ENSG00000089916	14
8425	ENSG00000090006	19
645	ENSG00000090013	19
6548	ENSG00000090020	1
10558	ENSG00000090054	9
10914	ENSG00000090060	14
8812	ENSG00000090061	14
57060	ENSG00000090097	3
5996	ENSG00000090104	1
83719	ENSG00000090238	16
51650	ENSG00000090263	7
4708	ENSG00000090266	7
10726	ENSG00000090273	1
10296	ENSG00000090316	4
3383	ENSG00000090339	19
29888	ENSG00000090372	19
11213	ENSG00000090376	12
4069	ENSG00000090382	12
6476	ENSG00000090402	3
79594	ENSG00000090432	1
7023	ENSG00000090447	16
10081	ENSG00000090470	15
51324	ENSG00000090487	15
26998	ENSG00000090512	3
51726	ENSG00000090520	3
55214	ENSG00000090530	3
7066	ENSG00000090534	3
8646	ENSG00000090539	3
2323	ENSG00000090554	19
9727	ENSG00000090565	16
84572	ENSG00000090581	16
10795	ENSG00000090612	12
2802	ENSG00000090615	12
8761	ENSG00000090621	1
30835	ENSG00000090659	19
